排名	ID	暱稱	等級	頭像	角色（稱號）	樓層	個人狀態	顏色
10077	5f2136c23611c0491debbdd9	陳運來	1	kirito.s	桐人（獨行玩家）	0		black
10078	5f251cb4129dbd39bb357454	cojawdvgyj	1	agil.s	艾基爾（道具店老闆）	0		black
10079	5f32af5fc156282e02fd5b62	我也是座輪椅	1	silica.s	西莉卡（馴獸師）	0	輪椅真的很舒服大家都來試試	black
10080	5f3bc64bad78ea58002759e7	灰色庭園粉絲後援會	1	kirito.s	桐人（獨行玩家）	0		black
10081	5f338951d62ce02e0e3b2944	專打破麻袋	1	silica.s	西莉卡（馴獸師）	0		black
10082	5f3f2e9f9ceeef240674387e	不會飛天的荷包蛋	1	kirito.s	桐人（獨行玩家）	28	老玻璃帳了	black
10083	5f435eaac362fa07f024df9d	CheeseTeemo	1	silica.s	西莉卡（馴獸師）	0	pekopekopeko	black
10084	5f29019fa7297963820fe1c1	吊兒叮噹	1	asuna.s	亞絲娜（閃光）	0		black
10085	5f2958fea729796382105446	楓紅茶香	1	kirito.s	桐人（獨行玩家）	0	友切plz，橘名是打超渡包包	black
10086	5f2a7955a729796382114fc4	d	1	diavel	提亞貝魯（第一層攻略戰領導）	0	 FDDDDD	black
10087	5f2b7d6bf7436f142eb5a44a	飛天小雞	1	kirito.s	桐人（獨行玩家）	0	空白我要超度你	black
10088	5f4a4c0c9c6d95374c29082a	艾恩格朗特風紀委員長	1	kirito.s	桐人（獨行玩家）	0		black
10089	5f4bae7ecab65205eec11dd2	摸斗專用勝場包	1	kirito.s	桐人（獨行玩家）	0		black
10090	5f4d1321cab65205eec1f3b8	璐人鉀	1	asuna.s	亞絲娜（閃光）	0	c8763	black
10091	5f50cb78a3b7e52d8cbba060	Devotion	1	kirito.s	桐人（獨行玩家）	0		black
10092	5f87b8568e6fd04e16240277	草本	1	lisbeth	莉茲貝特（鍛造師）	0	汁妹用分身	black
10093	5f53bcbea3b7e52d8cbd759f	YukiHana	1	kirito.s	桐人（獨行玩家）	0		black
10094	5f54c9033d5c692ef3ea6847	samit	1	kirito.s	桐人（獨行玩家）	0		black
10095	5f6c540e54073b0d67bff7e4	宇智波騙你	1	kirito.s	桐人（獨行玩家）	0		black
10096	5f6d8fbc0364550d73bb1bf1	肥豬水瓶	1	kirito.s	桐人（獨行玩家）	0		black
10097	5f6f126454073b0d67c15907	法法2	1	kirito.s	桐人（獨行玩家）	0		black
10098	5f5e3dab7e061b6068105670	112533	1	kirito.s	桐人（獨行玩家）	0		black
10099	5fa260e5679edd4a1ed11007	愛喝鮮奶茶的單推人	1	kirito.s	桐人（獨行玩家）	0	歡迎切切！超渡我都臭甲	black
10100	5f67bff392211808387f00e4	鹹魚小宅	1	xmasSilica.s	聖誕西莉卡（聖誕馴獸師）	0	請友切謝謝	black
10101	5fade99ca2e99a5b132cd423	喵的	1	kirito.s	桐人（獨行玩家）	0		black
10102	5fc25fc9b6b85c323e29abe1	ddbc	1	kirito.s	桐人（獨行玩家）	0	04｜勿碰 可刷友切	black
10103	5fcccf8deee5856a05725280	水無月	1	lisbeth	莉茲貝特（鍛造師）	0	私人包	black
10104	5fce4b8df0677272d00f9560	星爆牛肉	1	silica.s	西莉卡（馴獸師）	0	我4ㄌㄌㄎ東方廚	black
10105	5fd2d1e421ad7b439ed0b34f	西瓜不是非酋	1	kirito.s	桐人（獨行玩家）	0		black
10106	5fd883ada5184a24d8cb04d7	anold11013	1	kirito.s	桐人（獨行玩家）	0		black
10107	5fe206ae3c1ed1528daadcdd	不怕沒了5	1	kirito.s	桐人（獨行玩家）	0		black
10108	5ff4207ecbca226ae265bcd6	aspirin	1	kirito.s	桐人（獨行玩家）	0		black
10109	5ff5400c18a2fe6aee224124	刖追犽	1	kirito.s	桐人（獨行玩家）	0		black
10110	6007b3cd18a2fe6aee2c7256	sosad	1	eugeo.s	尤吉歐（上級修劍士）	0	嗚嗚嗚	black
10111	60092df118a2fe6aee2d434d	氣死蛋糕	1	kirito.s	桐人（獨行玩家）	0	哈哈屁眼	black
10112	603e4c5118a2fe6aee4244ec	臭雞雞劍士	1	lisbeth	莉茲貝特（鍛造師）	0	友切友切	black
10113	606c00eed8dc682a2f77b711	kcc	1	lisbeth	莉茲貝特（鍛造師）	0	覺得芒果好吃的可以用 0轉生點	black
10114	60c379b9d8dc682a2f9d1a1e	安麋	1	hatsumi	初見泉（浮雲）	0		black
10115	60d08765d8dc682a2fa26d70	克雷爾萊	1	asuna.s	亞絲娜（閃光）	0		black
10116	60d35561d8dc682a2fa3ac5f	小肥羊噗哈哈哈	1	kirito.s	桐人（獨行玩家）	0	對啊小岩井波波利真香	black
10117	60d6f243d8dc682a2fa5101a	Lightning	1	kirito.s	桐人（獨行玩家）	0		black
10118	60d9613cd8dc682a2fa5f26a	吉拿棒獨角獸鵜鶘帶把桐人	1	kirito.s	桐人（獨行玩家）	0	早安	black
10119	613e0b1ecd5e087f629ffd57	聖揚專屬肉便器	1	stone	石頭（石頭）	0	Only for 聖揚 不認識都給我友切	black
10120	615db46bcd5e087f62aeb297	習習習習習包子	1	lisbeth	莉茲貝特（鍛造師）	0	開個包刷一下勝場	black
10121	617ccbb3cd5e087f62bd4cff	星包	1	diavel	提亞貝魯（第一層攻略戰領導）	0		black
10122	61984c36cd5e087f62cbd0df	我是小帳歡迎刷經驗	1	kirito.s	桐人（獨行玩家）	0	C8763	black
10123	619c4c4dcd5e087f62cdf92e	我不要開後宮	1	hina	天野陽菜（天氣之子）	0	嗨嗨	black
10124	61b02a8fcd5e087f62d74939	櫻之月初雪	1	hina	天野陽菜（天氣之子）	28	友切	black
10125	61cd67a0cd5e087f62e39aa1	cloud	1	kirito.s	桐人（獨行玩家）	0		black
10126	61d26ecacd5e087f62e5cc86	猜拳輸了去開車別賴皮	1	kirito.s	桐人（獨行玩家）	0		black
10127	61d58eb7cd5e087f62e74d10	G87	1	agil.s	艾基爾（道具店老闆）	0		black
10128	61d59c9ecd5e087f62e754c4	封閉者ID8787	1	kirito.s	桐人（獨行玩家）	0	一切都結束了嗎	black
10129	61d5b8f4cd5e087f62e763e3	hjecha	1	sado	茶渡泰虎（空座第一高校學生）	0		black
10130	61f131015d8eb3992a0d0f7e	AhoyAhoy	1	asuna.s	亞絲娜（閃光）	0		black
10131	61f4eb895d8eb3992a0e9c95	小刀	1	kirito.s	桐人（獨行玩家）	0		black
10132	61f6d5245d8eb3992a0f676e	KayORi	1	kirito.s	桐人（獨行玩家）	0		black
10133	61fc17995d8eb3992a118dd0	datastoilet	1	kirito.s	桐人（獨行玩家）	0		black
10134	61fe6b4e5d8eb3992a1286f2	21543653621	1	kirito.s	桐人（獨行玩家）	0		black
10135	61ff78ec5d8eb3992a12fac4	GCP	1	kirito.s	桐人（獨行玩家）	0	qwiklabs account 2	black
10136	62061f915d8eb3992a158cdf	12個字	1	kirito.s	桐人（獨行玩家）	0		black
10137	620a860f5d8eb3992a174439	LEO	1	kirito.s	桐人（獨行玩家）	0		black
10138	620e4da75d8eb3992a18ab92	地獄三頭吉娃娃	1	bradley	金·布拉德雷（大總統）	0		black
10139	620f3fa85d8eb3992a19040c	陳威崴	1	kirito.s	桐人（獨行玩家）	0		black
10140	621352a95d8eb3992a1ab764	123111111	1	kirito.s	桐人（獨行玩家）	0		black
10141	621357d25d8eb3992a1ab9d4	凱留守護者	1	agil.s	艾基爾（道具店老闆）	0	請大家去打吉吉可危	black
10142	6214d4185d8eb3992a1b4913	買鈀金就對了	1	diavel	提亞貝魯（第一層攻略戰領導）	0		black
10143	621511775d8eb3992a1b610d	約瑟	1	kirito.s	桐人（獨行玩家）	0		black
10144	6217307f5d8eb3992a1c1539	連結車	1	godfree.s	哥德夫利（血盟騎士團成員）	0	12123322	black
10145	621c71ab5d8eb3992a1df7c1	香橙	1	kirito.s	桐人（獨行玩家）	0	騙人的吧	black
10146	621da5f85d8eb3992a1e670c	Long	1	kirito.s	桐人（獨行玩家）	0	Music And Magic	black
10147	621e61af5d8eb3992a1ea988	曼波魚	1	kirito.s	桐人（獨行玩家）	0	時隔兩年回來玩	black
10148	6221cb2a5d8eb3992a1fc46a	kuva	1	kirito.s	桐人（獨行玩家）	0	I wanna always stay with you	black
10149	6221e9945d8eb3992a1fd0a9	熊貓B0Y	1	kirito.s	桐人（獨行玩家）	0	聖誕快樂	black
10150	6224762b5d8eb3992a20a8e5	不戒尼	1	eugeo.s	尤吉歐（上級修劍士）	0		black
10151	6224aa0c5d8eb3992a20c14b	小德斯	1	lisbeth	莉茲貝特（鍛造師）	0		black
10152	622628155d8eb3992a213434	UGJ	1	kirito.s	桐人（獨行玩家）	0		black
10153	622662a25d8eb3992a21451d	棒棒勃	1	kirito.s	桐人（獨行玩家）	0		black
10154	6228c8e85d8eb3992a21fce6	Eizziton	1	kirito.s	桐人（獨行玩家）	0		black
10155	5edcb2dee509b22bac0885f9	Nayuta	1	kirito.s	桐人（獨行玩家）	0		black
10156	5eddc3ade9ef5d32c8b84811	庫里希德	1	bradley	金·布拉德雷（大總統）	0		black
10157	5ede15e0bf64e5136f4873bb	香風智乃0w0	1	kirito.s	桐人（獨行玩家）	0		black
10158	5edf0943cd85501e50c9002f	蹦蹦xo奶茶	1	bradley	金·布拉德雷（大總統）	0	奶茶控	black
10159	5ee11b97da139e4ba552a74c	確診大隊長	1	hitsugaya	日番谷冬獅郎（十番隊隊長）	0		black
10160	5ee1cf436dbf4655d6c5882f	紅點搞一下	1	lisbeth	莉茲貝特（鍛造師）	0		black
10161	5ee25a192ce79a5f27596502	星爆二世代	1	muguruma.s	六車拳西（九番隊隊長）	48	我才不要	black
10162	5ee37f2e4bf44b6e9db3a9dc	2333333	1	kibaou.s	牙王（艾恩葛朗特解放軍副團長）	0		black
10163	5ee514e9bd7c9253ab4e0723	壓在地上打	1	kirito.s	桐人（獨行玩家）	0		black
10164	5ee468786291697a5bd8b532	櫻落	1	kirito.s	桐人（獨行玩家）	0		black
10165	5ee620e6bd74056ca43f60ea	吃我一圈	1	kirito.s	桐人（獨行玩家）	0	l	black
10166	5ee8c486899adb35c315fc2c	國寶	1	kirito.s	桐人（獨行玩家）	0		black
10167	5eee072ae025463067c2d05b	桐谷和人人	1	silica.s	西莉卡（馴獸師）	0		black
10168	5eece04d62645404ce9a2bd8	任我騎	1	sinon.s	詩乃（冰之狙擊手）	0	友切	black
10169	5ef814127e7bf709a7faa4b5	454876	1	kirito.s	桐人（獨行玩家）	0		black
10170	5ef88ca174054f3c56a36b9f	私人渡渡	1	silica.s	西莉卡（馴獸師）	0		black
10171	5efd5dd2f930341fab0419bb	柏楊小gg	1	kirito.s	桐人（獨行玩家）	0		black
10172	5f1042e5b437141d44d1724f	請求支援收淫	1	bradley	金·布拉德雷（大總統）	0	拳憐扶厲中心射蛆的便痢中心 拳憐扶厲中心嘉婷踩買的美好天地	black
10173	5f0bac44ff1bc20669363007	NULL	1	kirito.s	桐人（獨行玩家）	0	NULL	black
10174	5f0d5e54cd69394a5ea871d3	The蝦	1	kirito.s	桐人（獨行玩家）	0		black
10175	5f256ad3b8b6ad6ae7e56f64	替身使者會互相吸引	1	bradley	金·布拉德雷（大總統）	0	一天一蘋果醫生遠離我  所以要來點蘋果嗎小哥	black
10176	5f414b3b816aa01c3af7fba3	惣流明日香	1	bradley	金·布拉德雷（大總統）	35		black
10177	5f461dc4a7b334570e0bb7bb	小號002	1	kirito.s	桐人（獨行玩家）	0		black
10178	5f60832046d8f06d17385fe9	壞兔兔	1	geodude	星爆小拳石（岩石寶可夢）	0		black
10179	5f6321fa00d0e76d0bed5220	假面騎士saber	1	kirito.s	桐人（獨行玩家）	0		black
10180	5f81c7fbac049e43feb49e1a	破鴨蘿！變烤鴨！	1	originalKirito.s	起源桐人（初始玩家）	0	姫騎士アンジェリカ	black
10181	5fb355c0ea778826f7d586c4	邢勽拠刯	1	diavel	提亞貝魯（第一層攻略戰領導）	0		black
10182	5fc9fff9b2222e101e87be14	噁爛vtube	1	kirito.s	桐人（獨行玩家）	0	老子是你爹	black
10183	61f2d59e5d8eb3992a0dc423	哲哲哲哲哲哲	1	kirito.s	桐人（獨行玩家）	0		black
10184	6208d6bd5d8eb3992a16a457	巢白	1	kirito.s	桐人（獨行玩家）	0	友切 感謝	black
10185	620d05f55d8eb3992a182b08	星爆氣流展	1	lisbeth	莉茲貝特（鍛造師）	0	獨行中	black
10186	5edcb711ff4f982ba008003a	Rize	1	kirito.s	桐人（獨行玩家）	0	神作回歸	black
10187	5edcba3fe509b22bac089e6a	螢草薄荷治癒奶茶	1	kirito.s	桐人（獨行玩家）	0		black
10188	5edcc4c0e7d7082cdf65bb78	奇異狗	1	lisbeth	莉茲貝特（鍛造師）	0		black
10189	5edcbba7ff4f982ba0080fe2	微笑殺手奧特斯	1	bradley	金·布拉德雷（大總統）	0		black
10190	5edccc0609a13b2d6092d1ad	卍煞氣a倫倫卍	1	hitsugaya	日番谷冬獅郎（十番隊隊長）	0	復活啦～～～	black
10191	5edcd5bc5478d62d6cf81072	煥	1	kirito.s	桐人（獨行玩家）	14		black
10192	5edcdd4309a13b2d6093170a	王之財寶	1	lisbeth	莉茲貝特（鍛造師）	0	重回星爆國度	black
10193	5edd09c1ee86f031966308ea	姆咪葛辣許	1	kirito.s	桐人（獨行玩家）	0	不要打姆咪！！！	black
10194	5eddc600e9ef5d32c8b84e3c	窩想知道	1	lisbeth	莉茲貝特（鍛造師）	0	現在起除了桐子以外的人 都請找別人切 謝謝	black
10195	5ede24e4bf64e5136f48b096	尬電	1	kirito.s	桐人（獨行玩家）	0		black
10196	5edf76d29e7993237fbf3e99	我是最閃耀的一朵花	1	kirito.s	桐人（獨行玩家）	0	爬塔 友切切切切	black
10197	5edfc4975bb5a5248b4f3d5f	gnuoy	1	kirito.s	桐人（獨行玩家）	0		black
10198	5ee046692316a3247fc2edd1	小萌	1	diavel	提亞貝魯（第一層攻略戰領導）	0		black
10199	5ee46dff6291697a5bd8cad5	急凍龍龍	1	kirito.s	桐人（獨行玩家）	0	友切拜託	black
10200	5ee5c82f0f6a362e7df34eeb	微雨	1	yuuki.s	有紀（絕劍）	0	請用友切就好 認真我會報仇	black
10201	5eee1bf9e025463067c32012	老爺快點夫人想要	1	hitsugaya	日番谷冬獅郎（十番隊隊長）	0	友切	black
10202	5eeee7dae025463067c4a8ae	嵐騰	1	kirito.s	桐人（獨行玩家）	0		black
10203	5eedb9f2e9204646d200f4e4	Helica	1	lisbeth	莉茲貝特（鍛造師）	1	私人超渡包	black
10204	5eec254cd815aa4c13bf7829	多多綠	1	bradley	金·布拉德雷（大總統）	0		black
10205	5ef71904987a6f12f21e7381	微糖紅茶	1	hitsugaya	日番谷冬獅郎（十番隊隊長）	0	友切拜託 我想打王	black
10206	5ef615eec34c5478376079c1	小良良	1	kirito.s	桐人（獨行玩家）	0	這遊戲做啥的	black
10207	5eff274e2191a754238db2d9	Outsider	1	kirito.s	桐人（獨行玩家）	0		black
10208	5f2bd0a3f7436f142eb60748	頗呆	1	kirito.s	桐人（獨行玩家）	0		black
10209	5f2cf363f7436f142eb713e0	把你的ex咖哩棒斬斷	1	kirito.s	桐人（獨行玩家）	0	二喵很臭	black
10210	5f50987da3b7e52d8cbb7a3a	幹，臭甲	1	kirito.s	桐人（獨行玩家）	0	見人就打	black
10211	5f63343846d8f06d1739b83b	你就姆咪	1	kirito.s	桐人（獨行玩家）	0	AIZEN	black
10212	61dea2365d8eb3992a049523	天舞神樂	1	diavel	提亞貝魯（第一層攻略戰領導）	0		black
10213	61f1ef0b5d8eb3992a0d5cd7	無情單殺無情雙殺	1	asuna.s	亞絲娜（閃光）	0		black
10214	61f425ee5d8eb3992a0e4dde	琼	1	kirito.s	桐人（獨行玩家）	0		black
10215	61fe903c5d8eb3992a129adf	炸裂般的諷刺	1	kirito.s	桐人（獨行玩家）	0		black
10216	620493185d8eb3992a150036	Jeffrey	1	kirito.s	桐人（獨行玩家）	0		black
10217	6212ef995d8eb3992a1a9042	TSJ惡徒	1	agil.s	艾基爾（道具店老闆）	0		black
10218	621305ae5d8eb3992a1a9872	mmmmm	1	kirito.s	桐人（獨行玩家）	0		black
10219	5edcb1e4e509b22bac088391	小的楊萬樓，這廂有禮	1	kirito.s	桐人（獨行玩家）	0	嗨  拜託殺我咩噗	black
10220	5edcb340ff4f982ba007f488	聖罪	1	charizardX.s	超級噴火龍X（火焰寶可夢）	7	老噴賽高 不接受反駁	black
10221	5edcb362e509b22bac08872c	孤獨的史萊姆	1	bradley	金·布拉德雷（大總統）	0		black
10222	5edcafb123815f2b14adb87c	古見同學	1	guanYu	關羽（漢壽亭侯）	30		black
10223	5edcb3bcff4f982ba007f5d3	再一次的星爆	1	kirito.s	桐人（獨行玩家）	90	退坑決一超渡包｜@A先生	black
10224	5edcb08b23815f2b14adb967	Ko	1	kirito.s	桐人（獨行玩家）	0	友好	black
10225	5edcb09423815f2b14adb975	好的中國武漢肺炎	1	bradley	金·布拉德雷（大總統）	0		black
10226	5edcb09f7ac4e62b084fedb9	Wryyyy	1	bradley	金·布拉德雷（大總統）	0		black
10227	5edcb0e7e509b22bac088191	SingSingSing	1	kirito.s	桐人（獨行玩家）	0		black
10228	5edcb0f1e509b22bac0881a3	不要空腹吃早餐	1	machamp	星爆怪力（怪力寶可夢）	28	75層484快開啦	black
10229	5edcb101ff4f982ba007ef85	許崑源一躍而下	1	agil.s	艾基爾（道具店老闆）	0		black
10230	5edcb596e509b22bac088d9a	桐人蹦蹦跳	1	fish	努西（湖泊之王）	0		black
10231	5edcb5e8e509b22bac088ea9	石頭吐司	1	kirito.s	桐人（獨行玩家）	35	友切意外 5f0807d01cfa8a251464687f	black
10232	5edcb6a4ff4f982ba007fed3	Mentally24	1	kirito.s	桐人（獨行玩家）	0		black
10233	5edcb719ff4f982ba008005e	雜瓦魯豆	1	bradley	金·布拉德雷（大總統）	0		black
10234	5edcb774e509b22bac0893d8	墨綠BG	1	kirito.s	桐人（獨行玩家）	0	喜羊羊  耍流氓	black
10235	5edcb816ff4f982ba0080415	冰丼	1	xmasKirito	聖誕桐人（聖誕快樂）	0	I wanna always stay with you	black
10236	5edcb8a5ff4f982ba00805f6	我愛星街彗星加加	1	kirito.s	桐人（獨行玩家）	0	戲劇性的發展	black
10237	5edcb958ff4f982ba008089f	BOSS	1	silica.s	西莉卡（馴獸師）	0		black
10238	5edcb9b6ff4f982ba00809ca	鏡花水月	1	kirito.s	桐人（獨行玩家）	0		black
10239	5edcba43ff4f982ba0080be3	汐入玖玖里	1	aizen	藍染惣右介（五番隊隊長）	0		black
10240	5edcbac2ff4f982ba0080dbb	Acediae	1	eugeo.s	尤吉歐（上級修劍士）	0		black
10241	5edcbacae509b22bac08a08e	ReefDragon	1	bradley	金·布拉德雷（大總統）	0		black
10242	5edcc2d3e878812ceb4f0fd1	筱	1	lisbeth	莉茲貝特（鍛造師）	0		black
10243	5edcc30fe878812ceb4f1096	915大佬	1	klein.s	克萊因（風林火山會長）	0	C8763	black
10244	5edcc05fceb1232c70397b61	hahanmsl	1	kirito.s	桐人（獨行玩家）	0	公車就是欠肏	black
10245	5edcc4d4e878812ceb4f16c1	提比姆咪姆咪	1	uwKirito2.s	Underworld桐人（黑衣劍士）	37	爬塔 友切  10秒怎麼拿QQ	black
10246	5edcc21de7d7082cdf65b214	亡靈引路人	1	bradley	金·布拉德雷（大總統）	19	打小號變身	black
10247	5edcc6a0e7d7082cdf65c218	優質小妹	1	kirito.s	桐人（獨行玩家）	0		black
10248	5edcbbd1e509b22bac08a2cd	蛤？為什麼又開了？	1	kirito.s	桐人（獨行玩家）	0	真的很好笑 連荔枝都打不贏 不管哪個角色都一樣	black
10249	5edcbd73ff4f982ba00814dd	逆廻十六夜	1	kirito.s	桐人（獨行玩家）	0		black
10250	5edcc84ce878812ceb4f23e2	都ok	1	muguruma.s	六車拳西（九番隊隊長）	0		black
10251	5edcca8409a13b2d6092cbea	布丁OwO	1	hitsugaya	日番谷冬獅郎（十番隊隊長）	0		black
10252	5edcca9c09a13b2d6092cc46	dddd	1	kirito.s	桐人（獨行玩家）	0		black
10253	5edccbad09a13b2d6092d06e	媽的貢丸	1	kirito.s	桐人（獨行玩家）	0	超渡流的自己創一個好嗎不要這麼客家	black
10254	5edcd69c09a13b2d6092fbf9	Andy5857	1	kirito.s	桐人（獨行玩家）	0		black
10255	5edcd8075478d62d6cf819ef	雜修	1	kirito.s	桐人（獨行玩家）	20	媽的誰可以教我組無限制跳費龍	black
10256	5edcd8b809a13b2d60930463	來自艾恩葛朗特的獨行玩家	1	kirito.s	桐人（獨行玩家）	0		black
10257	5edcda9809a13b2d60930c0e	古代靈異雙頭戰象X	1	lisbeth	莉茲貝特（鍛造師）	13	超度不夠，友切就好	black
10258	5edcdae909a13b2d60930d60	Via	1	yuuki.s	有紀（絕劍）	0		black
10259	5edcdaee5478d62d6cf8258c	假蛙爺筱詩乃	1	kirito.s	桐人（獨行玩家）	0	中野一家都我的，友切plz	black
10260	5edcdbb509a13b2d609310a1	凜凜狐	1	kirito.s	桐人（獨行玩家）	0		black
10261	5edcd0ec5478d62d6cf7fcf9	京樂春水	1	oberon	奧伯龍（精靈王）	0		black
10262	5edcd2535478d62d6cf80283	lofisher1886	1	kirito.s	桐人（獨行玩家）	0		black
10263	5edcd3775478d62d6cf80709	ころね	1	kirito.s	桐人（獨行玩家）	0	愛麗絲啊啊啊啊啊啊啊啊啊 奧斯頓開始發狂	black
10264	5edcd3e609a13b2d6092f115	兔女郎	1	aizen	藍染惣右介（五番隊隊長）	0		black
10265	5edce926e3e6d2302baaea54	xiantao	1	lisbeth	莉茲貝特（鍛造師）	28	一百八十萬 依然沒有成就 腳色 	black
10266	5edcebcd7ca001307b4642cf	つつつk	1	kirito.s	桐人（獨行玩家）	0	友切or認真	black
10267	5edcec8389d6173087111c9d	母咪星爆爆	1	aloAsuna.s	ALO亞絲娜（水精靈）	49	回鍋｜無聊點	black
10268	5edcf04c7ca001307b465510	灰流烏拉拉	1	kirito.s	桐人（獨行玩家）	41	友切，等戰友上來前刷貓耳	black
10269	5edcf14a7ca001307b46590a	絕殺者	1	kirito.s	桐人（獨行玩家）	0		black
10270	5edcf3b07ca001307b4662c2	我本來不想用這招的	1	kirito.s	桐人（獨行玩家）	0		black
10271	5edcf52d89d6173087113fa7	夜洛	1	eugeo.s	尤吉歐（上級修劍士）	0	我就菜	black
10272	5edcde3eb8788d2e382fb6e7	老子瘋狗的綽號十歲就有啦	1	kirito.s	桐人（獨行玩家）	0	一定把你鼻梁打歪 鬼步開啟	black
10273	5edcdedb23de4b2e446213ae	Arzumu	1	kirito.s	桐人（獨行玩家）	0		black
10274	5edcdfbeb8788d2e382fbccc	冥雨	1	bradley	金·布拉德雷（大總統）	0		black
10275	5edcf75d89d61730871148da	公主起飛	1	bradley	金·布拉德雷（大總統）	0	我在作夢嗎竟然回來了	black
10276	5edcf944ee86f0319662ca24	股舔樂	1	kirito.s	桐人（獨行玩家）	0		black
10277	5edcfa7a8f7b9e318a505961	記得要配溫開水	1	bradley	金·布拉德雷（大總統）	0	友切又死人啊啊啊啊 求放過啊啊啊啊	black
10278	5edce2c5e4b9332e9266e95b	魔月	1	kirito.s	桐人（獨行玩家）	0	第一層休息	black
10279	5edce349d19d7d2ef3e8355b	kimkuro	1	kirito.s	桐人（獨行玩家）	0		black
10280	5edd03b6ee86f0319662f2ae	Kolaboi	1	eugeo.s	尤吉歐（上級修劍士）	0	我愛小 loli	black
